drop
0.15215215215215216
0.062
0.061
0.066
0.054
0.043
0.034
0.045
0.058
0.044
0.033
0.05
0.044
0.041
0.037
0.044
0.055
0.039
0.038
0.048
0.028
0.023
0.025
0.055
0.038
0.071
0.05
0.034
0.033
0.194
0.793
0.677
0.836
0.855
0.849
0.849
0.795
0.691
0.662
0.648
0.632
0.574
0.667
0.454
0.169
0.437
0.707
0.638
0.598
0.378
0.171
0.179
0.123
0.14
0.069
0.063
0.076
0.041
0.044
0.063
0.049
0.045
0.068
0.307
0.914
0.568
0.578
0.851
0.765
0.642
0.502
0.457
0.352
0.201
0.096
0.071
0.056
0.106
0.154
0.094
0.117
0.127
0.18
0.114
0.116
0.106
0.121
0.121
0.143
0.128
0.054
0.104
0.087
0.093
0.029
0.084
0.058
0.062
0.08
0.12
