drop
0.7807807807807807
0.727
0.636
0.759
0.856
0.777
0.62
0.588
0.571
0.441
0.322
0.324
0.308
0.297
0.296
0.295
0.289
0.301
0.311
0.35
0.336
0.307
0.31
0.289
0.336
0.393
0.395
0.348
0.364
0.326
0.32
0.328
0.341
0.523
0.477
0.575
0.486
0.364
0.37
0.483
0.642
0.684
0.741
0.511
0.452
0.341
0.295
0.304
0.298
0.323
0.41
0.328
0.295
0.309
0.29
0.284
0.37
0.556
0.724
0.669
0.378
0.47
0.452
0.409
0.371
0.37
0.376
0.36
0.37
0.366
0.361
0.378
0.391
0.397
0.41
0.419
0.499
0.48
0.468
0.452
0.421
0.415
0.384
0.381
0.356
0.416
0.284
0.282
0.296
0.346
0.282
0.275
0.337
0.388
0.29
0.289
0.282
0.283
0.641
0.412
