drop
0.7997997997997998
0.949
0.943
0.936
0.955
0.943
0.934
0.914
0.92
0.909
0.948
0.939
0.976
0.953
0.948
0.959
0.934
0.969
0.919
0.95
0.979
0.957
0.949
0.915
0.912
0.957
0.928
0.901
0.966
0.928
0.956
0.979
0.967
0.982
0.953
0.938
0.929
0.942
0.904
0.971
0.946
0.964
0.938
0.95
0.939
0.928
0.951
0.937
0.941
0.945
0.925
0.906
0.917
0.957
0.925
0.928
0.969
0.891
0.897
0.917
0.929
0.962
0.923
0.949
0.949
0.949
0.946
0.931
0.945
0.938
0.922
0.984
0.931
0.942
0.949
0.968
0.935
0.952
0.936
0.913
0.933
0.943
0.937
0.918
0.938
0.911
0.954
0.937
0.958
0.961
0.942
0.957
0.959
0.946
0.962
0.909
0.916
0.961
0.973
1.0
