drop
0.8848848848848849
0.736
0.386
0.233
0.186
0.141
0.113
0.158
0.128
0.108
0.178
0.251
0.301
0.232
0.098
0.155
0.075
0.251
0.191
0.254
0.689
0.221
0.11
0.123
0.165
0.179
0.218
0.143
0.101
0.164
0.124
0.146
0.157
0.13
0.219
0.214
0.1
0.329
0.514
0.084
0.064
0.089
0.151
0.279
0.076
0.054
0.054
0.076
0.073
0.137
0.102
0.089
0.077
0.208
0.121
0.119
0.212
0.869
0.262
0.094
0.071
0.065
0.113
0.199
0.085
0.086
0.103
0.07
0.061
0.058
0.052
0.07
0.062
0.066
0.062
0.066
0.084
0.07
0.062
0.114
0.056
0.05
0.091
0.075
0.038
0.043
0.108
0.091
0.091
0.096
0.062
0.057
0.032
0.065
0.035
0.047
0.049
0.068
0.046
0.111
