drop
0.5095095095095095
0.57
0.572
0.587
0.603
0.664
0.589
0.485
0.578
0.489
0.637
0.532
0.557
0.602
0.624
0.675
0.634
0.629
0.664
0.545
0.616
0.554
0.612
0.563
0.585
0.567
0.599
0.682
0.579
0.587
0.597
0.564
0.592
0.555
0.562
0.571
0.578
0.529
0.561
0.583
0.616
0.554
0.632
0.581
0.538
0.528
0.666
0.456
0.555
0.542
0.501
0.571
0.555
0.548
0.612
0.608
0.617
0.564
0.562
0.592
0.545
0.556
0.608
0.549
0.503
0.534
0.631
0.611
0.666
0.566
0.538
0.625
0.629
0.561
0.592
0.577
0.635
0.48
0.531
0.584
0.659
0.546
0.587
0.586
0.553
0.589
0.566
0.55
0.532
0.589
0.554
0.586
0.545
0.6
0.595
0.545
0.635
0.593
0.612
0.566
